Time,PV,OP
604,-0.539976219,0
605,-0.610054115,0
606,-0.71879969,0
607,-0.726715187,0
608,-0.774273018,0
609,-0.539976219,0
610,-0.560690025,0
611,-0.197464089,0
612,0.041438957,0
613,-0.01391993,0
614,0.131177803,0
615,0.284778496,0
616,0.196317573,0
617,0.270868202,0
618,0.373889824,0
619,0.387725731,0
620,0.377084633,0
621,0.432886024,0
622,0.719915291,0
623,0.85118856,0
624,0.920112511,0
625,0.836128136,0
626,1.050035377,0
627,0.846515556,0
628,0.725141426,0
629,0.501218697,0
630,0.320583244,0
631,0.076087852,0
632,0.133872887,0
633,-0.136627297,0
634,-0.210096459,0
635,-0.343540291,0
636,-0.385095696,0
637,-0.278350929,0
638,-0.321415047,0
639,-0.334688286,0
640,-0.395639519,0
641,-0.345201592,0
642,-0.307600121,0
643,-0.515932182,0
644,-0.310915093,0
645,-0.209549049,0
646,0.019748588,0
647,0.113372703,0
648,0.220485588,0
649,0.292266746,0
650,0.349920174,0
651,0.132795235,0
652,0.24194326,0
653,0.128480812,0
654,-0.13443766,0
655,-0.272836784,0
656,-0.350736717,0
657,-0.319206337,0
658,-0.337453941,0
659,-0.281660179,0
660,-0.373451332,0
661,-0.476860146,0
662,-0.476860146,0
663,-0.454015831,0
664,-0.430641274,0
665,-0.541654686,0
666,-0.445106606,0
667,-0.50587664,0
668,-0.373451332,0
669,-0.270080666,0
670,-0.225486855,0
671,-0.035675148,0
672,-0.025337319,0
673,0.065267464,0
674,0.100952049,0
675,0.042520424,0
676,0.179651161,0
677,0.119308372,0
678,0.00400724,0
679,0.053356071,0
680,0.117690941,0
681,0.056606193,0
682,-0.030233482,0
683,-0.339113335,0
684,-0.4763032,0
685,-0.432310204,0
686,-0.34464846,0
687,-0.155786614,0
688,-0.008485893,0
689,0.041438957,0
690,0.129020592,0
691,0.005638023,0
692,0.234435936,0
693,0.24515905,0
694,0.069055458,0
695,0.19201841,0
696,0.125244041,0
697,0.019204994,0
698,0.05173101,0
699,-0.182100395,0
700,-0.225486855,0
701,-0.246393303,0
702,-0.272285561,0
703,-0.200759987,0
704,-0.078716377,0
705,-0.210645775,0
706,-0.091812233,0
707,0.193632027,0
708,0.114992042,0
709,0.044147392,0
710,0.047399422,0
711,0.152198692,0
712,0.104734322,0
713,0.211896797,0
714,0.182878395,0
715,0.217265983,0
716,0.266050239,0
717,0.310970207,0
718,0.452510734,0
719,0.375488182,0
720,0.312038322,0
721,0.296008964,0
722,0.007808586,0
723,-0.119125465,0
724,-0.132249931,0
725,0.079873939,0
726,0.005638023,0
727,0.078792473,0
728,0.175886055,0
729,0.247836967,0
730,0.179651161,0
731,0.233898064,0
732,0.291196724,0
733,0.194705864,0
734,0.12794294,0
735,0.050647636,0
736,0.150581261,0
737,0.167812248,0
738,0.097711464,0
739,0.193632027,0
740,0.143037697,0
741,0.145194908,0
742,0.085279365,0
743,-0.094541649,0
744,-0.138816933,0
745,-0.215042214,0
746,-0.482435326,0
747,-0.320310692,0
748,-0.319206337,0
749,-0.202957253,0
750,-0.233186821,0
751,-0.225486855,0
752,-0.278350929,0
753,-0.244192223,0
754,-0.294902901,0
755,-0.307048897,0
756,-0.350183586,0
757,-0.442323784,0
758,-0.39175425,0
759,-0.456241707,0
760,-0.55509005,0
761,-0.488573174,0
762,-0.496383766,0
763,-0.42341433,0
764,-0.452343086,0
765,-0.661245445,0
766,-0.405634026,0
767,-0.457914452,0
768,-0.328603844,0
769,-0.165649513,0
770,-0.144836525,0
771,-0.116390328,0
772,-0.00685511,0
773,0.004550835,0
774,0.134952446,0
775,0.195779701,0
776,0.178573509,0
777,0.229608436,0
778,0.120927711,0
779,-0.005226235,0
780,-0.046560387,0
781,-0.193622688,0
782,-0.208999733,0
783,-0.278902153,0
784,-0.274490456,0
785,-0.209549049,0
786,-0.271183113,0
787,-0.293798546,0
788,-0.245292763,0
789,-0.229887108,0
790,-0.360704521,0
791,-0.32307444,0
792,-0.154691795,0
793,-0.232086281,0
794,-0.116390328,0
795,-0.124591927,0
796,-0.195270638,0
797,-0.106556038,0
798,-0.310915093,0
799,-0.43620501,0
800,-0.329156975,0
801,-0.552290062,0
802,-0.279453377,0
803,-0.072717766,0
804,0.136569878,0
805,0.158122917,0
806,0.189329048,0
807,0.115531822,0
808,-0.031866173,0
809,-0.054731468,0
810,-0.019899468,0
811,0.027885338,0
812,0.009437462,0
813,-0.040575127,0
814,-0.06835566,0
815,-0.084716896,0
816,-0.048194985,0
817,-0.079807381,0
818,-0.071081261,0
819,-0.087989906,0
820,-0.132795433,0
821,-0.177711586,0
822,-0.124044518,0
823,-0.074352364,0
824,-0.0003377,0
825,0.019748588,0
826,0.123624702,0
827,0.084199806,0
828,0.052814384,0
829,-0.007398705,0
830,-0.087446312,0
831,-0.048740486,0
832,-0.022073845,0
833,-0.091812233,0
834,-0.072717766,0
835,0.108512779,0
836,0.100952049,0
837,0.208137413,0
838,0.327522179,0
839,0.41217794,0
840,0.488525291,0
841,0.401019951,0
842,0.358447929,0
843,0.273010155,0
844,0.239261528,0
845,0.095010658,0
846,0.088523765,0
847,0.104192634,0
848,0.026256462,0
849,0.188255211,0
850,0.150581261,0
851,0.075004478,0
852,0.109592338,0
853,0.122007271,0
854,0.041438957,0
855,-0.119670967,0
856,-0.224937538,0
857,-0.157980064,0
858,-0.122404198,0
859,-0.14757357,0
860,-0.191976647,0
861,-0.161266426,0
862,-0.182647804,0
863,-0.048740486,0
864,-0.143194298,0
865,-0.200759987,0
866,-0.242082695,0
867,-0.16893969,0
868,-0.243640999,0
869,-0.305944542,0
870,-0.158527474,0
871,-0.315336327,0
872,-0.253000359,0
873,-0.287727455,0
874,-0.255203346,0
875,-0.084171394,0
876,0.059854408,0
877,-0.052551369,0
878,0.057689567,0
879,0.012695213,0
880,-0.032953362,0
881,-0.157430748,0
882,-0.126232246,0
883,-0.200759987,0
884,-0.248596291,0
885,-0.265670876,0
886,-0.291591744,0
887,-0.216142754,0
888,-0.209549049,0
889,-0.06835566,0
890,-0.142646889,0
891,-0.063449959,0
892,0.024089714,0
893,0.027343651,0
894,0.199540993,0
895,0.319513222,0
896,0.414834877,0
897,0.422269722,0
898,0.454101463,0
899,0.303491493,0
900,0.373357674,0
901,0.352052589,0
902,0.373889824,0
903,0.258554359,0
904,0.175886055,0
905,0.201690575,0
906,0.225314995,0
907,0.259624382,0
908,0.214044472,0
909,0.358447929,0
910,0.429170509,0
911,0.388790031,0
912,0.404741188,0
913,0.396768471,0
